Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,
WW273,07/25/2002,,Grab,Water,1.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.015,mg/l,U,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,09/19/2002,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.028,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,1.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.025,mg/l,U,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,1.5,"Nitrogen, Total (unfiltered) - 00600",0.025,mg/l,U,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.24,mg/l,,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,1.5,"Nitrogen, Total (unfiltered) - 00600",0.16,mg/l,,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,09/19/2002,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.09,mg/l,,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.4,mg/l,,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,1.5,"Nitrogen, Total (unfiltered) - 00600",0.21,mg/l,,0.05,mg/l,0.05,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",18,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,1.5,"Phosphorus, Dissolved - 00666",21,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",24,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,09/19/2002,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",21,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",26,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,1.5,"Phosphorus, Dissolved - 00666",23,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,0.5,"Phosphorus, Total - 00665",22,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,07/25/2002,,Grab,Water,1.5,"Phosphorus, Total - 00665",33,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,0.5,"Phosphorus, Total - 00665",45,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,1.5,"Phosphorus, Total - 00665",29,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,09/19/2002,,Grab,Water,0.5,"Phosphorus, Total - 00665",31,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,0.5,"Phosphorus, Total - 00665",28,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,1.5,"Phosphorus, Total - 00665",25,ug/l,,3,ug/l,3,ug/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/08/2002,15:20,Grab,Water,1,"Salinity, (ppt) - 00480",32.4,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann, GSP 2,,,
WW273,09/05/2002,10:15,Grab,Water,1,"Salinity, (ppt) - 00480",32.6,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/19/2002,11:00,Grab,Water,1,"Salinity, (ppt) - 00480",33.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/19/2002,11:00,Grab,Water,2,"Salinity, (ppt) - 00480",34,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,10/03/2002,12:50,Grab,Water,1,"Salinity, (ppt) - 00480",32.4,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,10/03/2002,12:50,Grab,Water,1.3,"Salinity, (ppt) - 00480",33.2,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,11/05/2002,15:55,Grab,Water,1,"Salinity, (ppt) - 00480",31.2,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Kaufmann,GSP 2,,,
WW273,07/25/2002,10:50,,,,Secchi Depth - 00069,2.2,m,,0.1,m,0.1,m,,,,,,,Howe/duPont,GSP 2,,,
WW273,08/08/2002,15:20,,,,Secchi Depth - 00069,1,m,,0.1,m,0.1,m,,,,,,,Howe/Kaufmann, GSP 2,,,
WW273,08/22/2002,9:40,,,,Secchi Depth - 00069,3.5,m,,0.1,m,0.1,m,,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/05/2002,10:15,,,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/19/2002,11:00,,,,Secchi Depth - 00069,3,m,,0.1,m,0.1,m,,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,10/03/2002,12:50,,,,Secchi Depth - 00069,2.3,m,,0.1,m,0.1,m,,,,,,,Howe/Kaufmann,GSP 2,,,
WW273,11/05/2002,15:55,,,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,Kaufmann,GSP 2,,,
WW273,07/25/2002,10:50,Grab,Water,0.1,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/duPont,GSP 2,,,
WW273,07/25/2002,10:50,Grab,Water,1,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/duPont,GSP 2,,,
WW273,07/25/2002,10:50,Grab,Water,2.2,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/duPont,GSP 2,,,
WW273,08/08/2002,15:20,Grab,Water,1,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann, GSP 2,,,
WW273,08/22/2002,9:40,Grab,Water,1,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann,GSP 2,,,
WW273,08/22/2002,9:40,Grab,Water,2.5,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/05/2002,10:15,Grab,Water,1,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann,GSP 2,,,
WW273,09/19/2002,11:00,Grab,Water,1,Temperature - 00011,20,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann,GSP 2,,,
WW273,10/03/2002,12:50,Grab,Water,1,Temperature - 00011,20,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Howe/Kaufmann,GSP 2,,,
WW273,11/05/2002,15:55,Grab,Water,1,Temperature - 00011,13,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Kaufmann,GSP 2,,,
WW273,07/25/2002,,Grab,Water,0.5,TSS - 00530,10,mg/l,U,20,mg/l,20,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,08/22/2002,,Grab,Water,0.5,TSS - 00530,22,mg/l,,20,mg/l,20,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,09/19/2002,,Grab,Water,0.5,TSS - 00530,162,mg/l,,20,mg/l,20,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,11/12/2002,,Grab,Water,0.5,TSS - 00530,33,mg/l,,20,mg/l,20,mg/l,URIWW,,,,,,,GSP #2 (Narragansett Inn),,,
WW273,06/16/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.6,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,06/16/2008,,Grab,Water,1,Dissolved Oxygen - 00300,9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,06/16/2008,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,06/16/2008,,Grab,Water,0.5,Fecal Coliform - 74055,2,CFU/100ml,,1,CFU/100ml,1,CFU/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,06/16/2008,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,06/16/2008,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,06/16/2008,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.49,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,06/16/2008,,Grab,Water,1,pH - 00400,8.0,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,06/16/2008,,Grab,Water,1,"Phosphorus, Dissolved - 00666",22,ug/l,,5,ug/l,5,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,06/16/2008,,Grab,Water,1,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1M,,,
WW273,06/16/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",30.6,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,06/16/2008,,Grab,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,06/16/2008,,Grab,Water,1,Temperature - 00011,16.2,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/02/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,07/02/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.6,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/02/2008,,Grab,Water,1,Dissolved Oxygen - 00300,8.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/02/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",30.3,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/02/2008,,Grab,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/02/2008,,Grab,Water,1,Temperature - 00011,19.7,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/14/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,07/14/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/14/2008,,Grab,Water,1,Dissolved Oxygen - 00300,13.63,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/14/2008,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,07/14/2008,,Grab,Water,0.5,Fecal Coliform - 74055,110,CFU/100ml,,1,CFU/100ml,1,CFU/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,07/14/2008,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.01,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,07/14/2008,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,07/14/2008,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.25,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,07/14/2008,,Grab,Water,1,pH - 00400,8.0,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,07/14/2008,,Grab,Water,1,"Phosphorus, Total - 00665",31,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,07/14/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",30.3,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/14/2008,,Grab,Water,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/14/2008,,Grab,Water,1,Temperature - 00011,22.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/30/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,07/30/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.5,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/30/2008,,Grab,Water,1,Dissolved Oxygen - 00300,7.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/30/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",30.3,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/30/2008,,Grab,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,07/30/2008,,Grab,Water,1,Temperature - 00011,23.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/13/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,08/13/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/13/2008,,Grab,Water,1,Dissolved Oxygen - 00300,7.85,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/13/2008,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,08/13/2008,,Grab,Water,0.5,Fecal Coliform - 74055,0.1,CFU/100ml,U,1,CFU/100ml,1,CFU/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,08/13/2008,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,08/13/2008,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,08/13/2008,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.25,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,08/13/2008,,Grab,Water,1,pH - 00400,8.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,08/13/2008,,Grab,Water,1,"Phosphorus, Total - 00665",32,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,08/13/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",30.7,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/13/2008,,Grab,Water,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/13/2008,,Grab,Water,1,Temperature - 00011,22.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/27/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,08/27/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.3,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/27/2008,,Grab,Water,1,Dissolved Oxygen - 00300,7.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/27/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",31.4,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/27/2008,,Grab,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,08/27/2008,,Grab,Water,1,Temperature - 00011,21.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,09/10/2008,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,09/10/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.5,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,09/10/2008,,Grab,Water,1,Dissolved Oxygen - 00300,6.45,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,09/10/2008,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,09/10/2008,,Grab,Water,0.5,Fecal Coliform - 74055,8,CFU/100ml,,1,CFU/100ml,1,CFU/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,09/10/2008,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.01,mg/l,U,0.02,mg/l,0.02,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,09/10/2008,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.28,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,09/10/2008,,Grab,Water,1,pH - 00400,8.0,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,09/10/2008,,Grab,Water,1,"Phosphorus, Total - 00665",28,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,09/10/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",31,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,09/10/2008,,Grab,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,09/10/2008,,Grab,Water,1,Temperature - 00011,21.3,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,10/08/2008,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.4,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,10/08/2008,,Grab,Water,1,Dissolved Oxygen - 00300,7.44,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP#2 Narragansett Inn,,,
WW273,10/08/2008,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,10/08/2008,,Grab,Water,0.5,Fecal Coliform - 74055,0.1,CFU/100ml,U,1,CFU/100ml,1,CFU/100ml,URIWW,,,,,,,Great Salt Pond #2 (Narragansett Inn Cove) ,,,
WW273,10/08/2008,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,10/08/2008,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,10/08/2008,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.17,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,10/08/2008,,Grab,Water,1,pH - 00400,8.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,10/08/2008,,Grab,Water,1,"Phosphorus, Total - 00665",20,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GSP #2 (Narr Inn Cove) 1 m,,,
WW273,10/08/2008,,Grab,Water,1,"Salinity, (ppt) - 00480",31.4,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,GSP#2 Narragansett Inn,,,
WW273,10/08/2008,,Grab,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,GSP#2 Narragansett Inn,,,
WW273,10/08/2008,,Grab,Water,1,Temperature - 00011,15.7,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,GSP#2 Narragansett Inn,,,
WW273,06/17/2009,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.84,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Digital,GSP #2 Narragansett Inn,,,
WW273,06/17/2009,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,,m,,,,,,,,GSP #2 Narragansett Inn,,,
WW273,06/17/2009,,Grab,Water,1,Dissolved Oxygen - 00300,8.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,GSP #2 Narragansett Inn,,,
