WW_StaNumb,WW_Station,WBID,WB_Type,Site_DESCR,PARKING_ACCESS,Town,BorderTown,COUNTY,State,LAT_DD,LON_DD,ProjID,Year_added,Active,Status,DepthCode,MaxDepth_m,PublicAcce,LakeAcreag,sq__meter,HUC_8,HUC_10,HUC_12,HUC_10_NAME,HUC_12_NAME,Image,elevation_Feet,elevation_meters
405,WW405,,Stream or river,Shunock River @ Rte 49,,North Stonington,,NEW LONDON,CT,41.43047,-71.851959,12,,2016,Active,S,,Yes,,,1090005,109000503,10900050302,Lower Pawcatuck River,Shunock River,,,
406,WW406,RI0006014L-01,Lake or Pond,Mishnock Lake - Little,Mishnock Rd. off Rte 3,West Greenwich,,KENT,RI,41.653658,-71.594097,12,2007,2007,Not Active,S,3.5,No,,,1090004,109000406,10900040603,Pawtuxet River,South Branch Pawtuxet River,,248.7,75.8
407,WW407,RI0007035R-01,Stream or river,Bailey Brook (Market),,Middletown,,NEWPORT,RI,41.516171,-71.295636,12,,,Not Active,S,,Yes,,,1090004,109000409,10900040911,Narragansett Bay,Aquidneck Island-Frontal Atlantic Ocean,,34,
408,WW408,RI0007035R-01,Stream or river,Bailey Brook (SRU - 1),,Middletown,,NEWPORT,RI,41.526359,-71.293692,12,,,Not Active,S,,Yes,,,1090004,109000409,10900040911,Narragansett Bay,Aquidneck Island-Frontal Atlantic Ocean,,97.9,
409,WW409,RI0007035R-01,Stream or river,Bailey Brook (SRU - 2),,Middletown,,NEWPORT,RI,41.505808,-71.290883,12,,,Not Active,S,,Yes,,,1090004,109000409,10900040911,Narragansett Bay,Aquidneck Island-Frontal Atlantic Ocean,,10.2,
410,WW410,RI0005011R-03,Stream or river,Moousup River - Deerfield Dr. (CT),,Oneco,,WINDHAM,CT,41.691972,-71.799732,12,2008,2012,Not Active,S,,Yes,,,1100001,110000105,11000010501,Moosup River,Upper Moosup River,,,
411,WW411,RI0008039R-37,Stream or river,Parmentier Brk @ Clark Falls Rd.,,Hopkinton,,WASHINGTON,RI,41.461674,-71.782951,12,,,Not Active,S,,Yes,,,1090005,109000503,10900050301,Lower Pawcatuck River,Ashaway River,,148.5,
412,WW412,RI0008039R-27B,Stream or river,White Horn Brook @ Ministerial Rd.,,South Kingstown,,WASHINGTON,RI,41.462859,-71.55464,12,,2016,Active,S,,Yes,,,1090005,109000502,10900050201,Upper Pawcatuck River,Chipuxet River-Pawcatuck River,,96.1,
413,WW413,RI0008039R-26,Stream or river,White Brook Pond Outlet (White Brook),,Richmond,,WASHINGTON,RI,41.4636,-71.671669,12,,,Not Active,S,,Yes,,,1090005,109000502,10900050205,Upper Pawcatuck River,Tomaquag Brook-Pawcatuck River,,54.2,
414,WW414,RI0001003R-01A,Stream or river,Blackstone River @ Manville Falls,,Lincoln,"Cumberland, Lincoln",PROVIDENCE,RI,41.971224,-71.471071,12,,,Not Active,S,,Yes,,,1090003,109000302,10900030208,Lower Blackstone River,Peters River-Blackstone River,,112,
415,WW415,RI0010043E-04A,Salt Pond,Ninigret Pond - Western Basin,,Charlestown,,WASHINGTON,RI,41.353184,-71.681183,12,2007,2016,Active,D,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,
416,WW416,RI0010043E-06K,Salt Pond,Pt Judith Pond - Champlin's Cove,,Narragansett,,WASHINGTON,RI,41.406666,-71.491638,12,2007,2016,Active,S,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,,
417,WW417,RI0010043E-06B,Salt Pond,Pt Judith Pond - Ram Point,,South Kingstown,,WASHINGTON,RI,41.425194,-71.496613,12,2007,2016,Active,D,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,-2.2,
418,WW418,RI0010043E-07,Salt Pond,Quonochontaug Pond - Harmonic Cove Buoy,,Westerly,,WASHINGTON,RI,41.337334,-71.738197,12,2007,2016,Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-7.5,
419,WW419,RI0010043E-07,Salt Pond,Quonochontaug Pond - Harmonic Cove Channel,,Westerly,,WASHINGTON,RI,41.333752,-71.737358,12,2007,2016,Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-13.7,
420,WW420,RI0010043E-07,Salt Pond,Quonochontaug Pond - Judge's Rock Buoy,,Westerly,,WASHINGTON,RI,41.33429,-71.746251,12,2008,2012,Not Active,D,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-5.9,
421,WW421,RI0010043E-07,Salt Pond,Quonochontaug Pond - Mud Cove,,Westerly,,WASHINGTON,RI,41.330655,-71.751428,12,2009,,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-2.2,
422,WW422,RI0010043E-07,Salt Pond,Quonochontaug Pond - Yacht Basin,,Westerly,,WASHINGTON,RI,41.329082,-71.749725,12,2010,,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-3.4,
423,WW423,RI0010045R-05B,Stream or river,Saugatucket River - Caleb's Dock (just upstream of the dam at the corner of Main and High Streets),,South Kingstown,,WASHINGTON,RI,41.438831,-71.500168,12,2006,2016,Active,S,,Yes,,,1090005,109000504,10900050401,Frontal Block Island Sound,Saugatucket River,,13,
424,WW424,RI0008038E-02B,Ocean,Watch Hill Harbor (Buoy #4),,Westerly,,WASHINGTON,RI,41.312602,-71.86169,12,,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
425,WW425,RI0010042C-01,Ocean,Napatree Point - Bayside,,Westerly,,WASHINGTON,RI,41.312021,-71.870112,12,2007,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
426,WW426,RI0010042C-01,Ocean,Napatree Point - Oceanside,,Westerly,,WASHINGTON,RI,41.305344,-71.879924,12,2007,2016,Active,D,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,,,,
427,WW427,RI0007028R-06,Stream or river,HW#1a - Scrabbletown Brk @ Falls,,North Kingstown,,KENT,RI,41.596448,-71.499287,12,2007,2016,Active,S,,No,,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,79.4,
428,WW428,RI0007028R-06,Stream or river,HW#1b - Scrabbletown Brk @ Rte 4 Bridge,,North Kingstown,,KENT,RI,41.594584,-71.498784,12,2007,2016,Active,S,,Yes,,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,59.6,
429,WW429,RI0007028R-03A,Stream or river,HW#2 - Bear Brk @ South Rd. (Headwaters of Hunt River west of Routes 4 and 2),,East Greenwich,,KENT,RI,41.607754,-71.503741,12,2007,2011,Not Active,S,,Yes,,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,126.2,
430,WW430,RI0007028R-01,Stream or river,HW#3 - Frenchtown Brk @ Frenchtown Rd.,,East Greenwich,,KENT,RI,41.626819,-71.497646,12,2007,2011,Not Active,S,,Yes,,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,114.2,
431,WW431,RI0007028R-03A,Stream or river,"HW#4 - Hunt River @ Davis Memorial (Refuge just upstream of Davisville Rd.) (East Greenwich, North Kingstown)",,East Greenwich,"East Greenwich, North Kingstown",KENT,RI,41.623713,-71.481805,12,2007,2016,Active,S,,Yes,,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,44.5,
432,WW432,RI0006017R-03,Stream or river,Pawtuxet River @ Ford Ln,,Warwick,,KENT,RI,41.755277,-71.439591,12,,,Not Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,11.3,
433,WW433,RI0006017R-03,Stream or river,Pawtuxet River @ Ross Simon Dr,,Cranston,,PROVIDENCE,RI,41.737451,-71.453753,12,,,Not Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,14.6,
434,WW434,RI0006018R-03B,Stream or river,Pocasset River @ CLCF Field (near confluence with Pawtuxet River near Marina Drive),,Cranston,,PROVIDENCE,RI,41.75899,-71.442595,12,,,Not Active,S,,Yes,,,1090004,109000406,10900040608,Pawtuxet River,Pocassett River,,15.6,
435,WW435,RI0008039R-27B,Stream or river,White Horn Brook @ Bike Trail,,South Kingstown,,WASHINGTON,RI,41.467204,-71.548941,12,,2015,Not Active,S,,Yes,,,1090005,109000502,10900050201,Upper Pawcatuck River,Chipuxet River-Pawcatuck River,,96.3,
436,WW436,RI0010043E-07,Salt Pond,Quonochontaug Pond - East Basin Yacht Club (salt pond),,Charlestown,,WASHINGTON,RI,41.348194,-71.711807,12,2006,2012,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,
437,WW437,RI0002007R-10C,Reservoir ,Woonasquatucket River @ Greystone Pond,above the dam in the pond,Johnston,,PROVIDENCE,RI,41.866175,-71.492738,12,,2016,Active,S,,Yes,,,1090004,109000405,10900040502,Woonasquatucket River-Moshassuck River,Woonasquatucket River,,109.8,33.5
438,WW438,RI0010045L-04,Stream or river,Wesquage Outlet (Bonnet Pt Rd.) - Pondside.  creek upstream of the culvert,,Narragansett,,WASHINGTON,RI,41.47472,-71.425062,12,,2010,Not Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,4.8,
439,WW439,RI0010045L-04,Stream or river,Wesquage Outlet (Bonnet Pt Rd.) - Oceanside,,Narragansett,,WASHINGTON,RI,41.474449,-71.425098,12,,2010,Not Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,7.8,
440,WW440,RI0010042C-01,Ocean,Block Island Sound - Outside GSP breachway - North.  GA14W,,New Shoreham,,WASHINGTON,RI,41.202976,-71.588695,12,2008,2016,Active,D,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,Block Island,,,
441,WW441,RI0010043E-05,Salt Pond,Potter Pond - Kingman's Dock,,South Kingstown,,WASHINGTON,RI,41.386072,-71.531632,12,2008,2008,Not Active,S,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,-2,
442,WW442,RI0008038E-01A,Estuary,Pawcatuck River upstream of Westerly WWTP,,Westerly,,WASHINGTON,RI,41.364387,-71.837235,12,2008,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
443,WW443,RI0008038E-01A,Estuary,Pawcatuck River downstream of Westerly WWTP,,Westerly,,WASHINGTON,RI,41.34987,-71.829899,12,2008,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
444,WW444,RI0008038E-01B,Estuary,Pawcatuck River - Mouth,,Westerly,,WASHINGTON,RI,41.323415,-71.855493,12,2008,2016,Active,D,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
445,WW445,RI0008038E-02A,Estuary,Little Narragansett Bay - North of Sandy Pt,,Westerly,,WASHINGTON,RI,41.323398,-71.8789,12,2008,2016,Active,S,2.5,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
446,WW446,RI0010043L-18,Estuary,Little Narragansett Bay - South of Barn Island Ramp,,Stonington,,NEW LONDON,CT,41.334101,-71.877743,12,2008,2016,Active,S,3.3,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
447,WW447,,Ocean,CUSH - Dodson's Boatyard,,Stonington,,NEW LONDON,CT,41.338029,-71.909146,12,2008,2013,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
448,WW448,,Estuary,CUSH - Lambert Cove East (Off Don's Dock),,Stonington,,NEW LONDON,CT,41.342857,-71.90947,12,2008,2011,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
449,WW449,,Estuary,CUSH - Wamphassuc Neck (Stonington Harbor West - Dock at 11 East Neck Rd),,Stonington,,NEW LONDON,CT,41.341183,-71.916115,12,2008,2011,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
450,WW450,,Estuary,CUSH - Stonington Harbor Mid (Off Town Dock),,Stonington,,NEW LONDON,CT,41.333321,-71.912643,12,2008,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
451,WW451,,Estuary,CUSH - Wequetequock Cove (mouth),,Stonington,,NEW LONDON,CT,41.340248,-71.883545,12,2008,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
452,WW452,,Ocean,CUSH - Sandy Point West (East of breakwater),,Stonington,,NEW LONDON,CT,41.325001,-71.896667,12,2008,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
453,WW453,RI0010043E-08,Lake or Pond,Trustom Pond - Otter Pt.,Trustom Pond NWR parking area located off of Matunuck Schoolhouse Rd in South Kingstown. The pond is accessable via trails,South Kingstown,,WASHINGTON,RI,41.374314,-71.581227,12,2010,2014,Not Active,S,2.5,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,0
454,WW454,RI0004009L-01A,Reservoir ,Central Pond (Turner North),,East Providence,,PROVIDENCE,RI,41.84776,-71.343163,12,2007,2016,Active,S,2,Yes,,,1090004,109000404,10900040401,Ten Mile River,Ten Mile River,,47.4,14.5
455,WW455,RI0010042C-01,Ocean,Block Island Sound - Outside GSP breachway - South.  GA14W,,New Shoreham,,WASHINGTON,RI,41.200062,-71.598448,12,2008,,Not Active,D,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,Block Island,,,
456,WW456,,Stream or river,Wyassup Brook @ Clark Farms Rd.,,North Stonington,,NEW LONDON,CT,41.454403,-71.82608,12,,,Not Active,S,,Yes,,,1090005,109000503,10900050301,Lower Pawcatuck River,Ashaway River,,,
457,WW457,RI0008039R-03,Stream or river,Beaver River @ Richmond Schoolhouse Rd,,Richmond,,WASHINGTON,RI,41.479679,-71.623604,12,,,Not Active,S,,Yes,,,1090005,109000502,10900050203,Upper Pawcatuck River,Beaver River,,97.4,
458,WW458,RI0010045L-04,Lake or Pond,Wesquage Pond (Little),,Narragansett,,WASHINGTON,RI,41.476061,-71.429485,12,1998,2000,Not Active,S,0.75,Yes,12.6,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,2,0.6
459,WW459,RI0010043R-02,Lake or Pond,Trustom Pond - Osprey Pt,Trustom Pond NWR parking area located off of Matunuck Schoolhouse Rd in South Kingstown. The pond is accessable via trails,South Kingstown,,WASHINGTON,RI,41.370769,-71.587548,12,2009,2014,Active,S,2,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,0
460,WW460,RI0010043L-14,Lake or Pond,Bullhead Pond,,South Kingstown,,WASHINGTON,RI,41.400184,-71.597254,12,2009,2011,Not Active,S,3,No,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,68.9,21
461,WW461,RI0001002L-17,Lake or Pond,Trout Brook Pond,,North Smithfield,,PROVIDENCE,RI,41.989117,-71.582459,12,2009,2009,Not Active,S,3.1,No,,,1090003,109000302,10900030204,Lower Blackstone River,Branch River,,231.6,70.6
462,WW462,RI0007026R-01,Estuary,Bristol Harbor (#1) - Elks Club,Parking at the Elf's Club,Bristol,,BRISTOL,RI,41.666606,-71.278219,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
463,WW463,RI0007026R-01,Estuary,Bristol Harbor (#2) - Bristol Harb Inn,,Bristol,,BRISTOL,RI,41.67025,-71.279834,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
464,WW464,RI0007026R-01,Estuary,Bristol Harbor (#3) - Silver Creek,,Bristol,,BRISTOL,RI,41.677058,-71.279036,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,4,
465,WW465,RI0007026L-01,Estuary,Bristol Harbor (#4) - Windmill Pt,,Bristol,,BRISTOL,RI,41.679628,-71.282618,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
466,WW466,RI0007026L-01,Estuary,Bristol Harbor (#5) - Mill Pond,,Bristol,,BRISTOL,RI,41.681837,-71.283461,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,-0.1,
467,WW467,RI0007026L-01,Estuary,Bristol Harbor (#6) - Sanroma,,Bristol,,BRISTOL,RI,41.680352,-71.288161,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
468,WW468,RI0007026L-01,Estuary,Bristol Harbor (#7) - Bristol Yacht Club,,Bristol,,BRISTOL,RI,41.675519,-71.287674,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
469,WW469,RI0007026L-01,Estuary,Bristol Harbor (#8) - Brito Dock,,Bristol,,BRISTOL,RI,41.671151,-71.28768,12,2009,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
470,WW470,,Estuary,CUSH - Wequetequock Cove - Head,,Stonington,,NEW LONDON,CT,41.357901,-71.879696,12,2009,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
471,WW471,,Ocean,CUSH - Mason's Island Ram Pt,,Stonington,,NEW LONDON,CT,41.328552,-71.978386,12,2009,2014,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
472,WW472,,Estuary,CUSH - Murphy's Point,,Stonington,,NEW LONDON,CT,41.3484,-71.968559,12,2009,2014,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
473,WW473,,Estuary,CUSH - Mystic River Park,,Stonington,,NEW LONDON,CT,41.353296,-71.969383,12,2009,2016,Active,S,,Yes,,,1100003,110000303,11000030301,Frontal Fishers Island Sound,Mystic River-Frontal Fishers Island Sound,,,
474,WW474,,Estuary,CUSH - Pequotsepos Cove - N of Rte 1 ,,Stonington,,NEW LONDON,CT,41.350041,-71.95912,12,2009,2012,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
475,WW475,RI0010043L-13,Stream or river,Trustom Pond Tributary - East,,South Kingstown,,WASHINGTON,RI,41.37873,-71.583857,12,2009,2014,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,5.7,
476,WW476,RI0010043R-02,Stream or river,Trustom Pond Tributary - West,,South Kingstown,,WASHINGTON,RI,41.37346,-71.589446,12,2009,2013,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,6.2,
477,WW477,RI0010043L-17,Stream or river,Harmonic Brook (Quonochontaug Trib),,Westerly,,WASHINGTON,RI,41.338663,-71.738735,12,2009,2013,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-0.3,
478,WW478,RI0008039L-01,Salt Pond,Winnapaug Pond - Cow Cove Creek,,Westerly,,WASHINGTON,RI,41.336253,-71.767187,12,2009,,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-1.3,
479,WW479,RI0008039R-18E,Stream or river,Pawcatuck River - Upstream of Boom Bridge,,Westerly,,WASHINGTON,RI,41.418251,-71.822115,12,2009,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
480,WW480,RI0008039R-18E,Stream or river,Pawcatuck River - At Boom Bridge,,Westerly,,WASHINGTON,RI,41.417396,-71.823473,12,2009,2009,Not Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
481,WW481,RI0008039R-18E,Stream or river,Pawcatuck River - Downstream of Boom Bridge,,Westerly,,WASHINGTON,RI,41.417048,-71.823723,12,2009,2009,Not Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,18.9,
482,WW482,RI0004009R-01A,Stream or river,Ten Mile River at Central Pond,,Pawtucket,,PROVIDENCE,RI,41.862426,-71.33825,12,2008,2015,Not Active,S,,Yes,,,1090004,109000404,10900040401,Ten Mile River,Ten Mile River,,47.6,
483,WW483,RI0006015L-13,Lake or Pond,Lake Aldersgate,,Glocester,,PROVIDENCE,RI,41.878375,-71.663577,12,2010,2012,Not Active,S,2.7,No,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,543.8,165.7
484,WW484,RI0001002R-05C,Reservoir ,Harrisville Mill Pond,,Burrillville,,PROVIDENCE,RI,41.966379,-71.675089,12,2010,2010,Not Active,S,3.5,Yes,,,1090003,109000302,10900030202,Lower Blackstone River,Clear River,,332.1,101.2
485,WW485,RI0007026R-01,Estuary,Bristol Harbor (#9) - Silver Bridge,,Bristol,,BRISTOL,RI,41.679712,-71.275947,12,2010,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,1.3,
486,WW486,RI0007026R-01,Stream or river,Bristol Harbor (#10) - Silver East,,Bristol,,BRISTOL,RI,41.686853,-71.271594,12,2010,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,41.4,
487,WW487,RI0007026R-01,Stream or river,Bristol Harbor (#11) - Silver West,,Bristol,,BRISTOL,RI,41.686246,-71.276377,12,2010,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,22.9,
488,WW488,RI0007026R-01,Estuary,Bristol Harbor (#12) - Herreshoff,,Bristol,,BRISTOL,RI,41.662309,-71.27428,12,2010,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
489,WW489,RI0010043R-02,Stream or river,Factory Brook (Green Hill Pond Trib),,South Kingstown,,WASHINGTON,RI,41.378348,-71.608447,12,2010,2013,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,4,
490,WW490,RI0010043R-01,Stream or river,Mill's Creek (Ninigret Pond Trib),,Charlestown,,WASHINGTON,RI,41.381245,-71.643217,12,2010,2013,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,1.5,
491,WW491,RI0010043L-12,Salt Pond,Potter's Pond - North,,South Kingstown,,WASHINGTON,RI,41.395025,-71.539232,12,2010,2016,Active,S,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,-4,
492,WW492,RI0008039L-01,Salt Pond,Winnapaug Pond - East Basin,,Westerly,,WASHINGTON,RI,41.332358,-71.780639,12,2010,2016,Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,
493,WW493,RI0006017R-03,Stream or river,Pawtuxet River @ 250 m down from Warwick WWTP,,Warwick,,KENT,RI,41.739971,-71.448633,12,2010,,Not Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,14.2,
494,WW494,RI0010043L-18,Estuary,Napatree Point - Cove,,Westerly,,WASHINGTON,RI,41.315877,-71.856659,12,2010,2016,Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,,
495,WW495,,Estuary,CUSH - Pequotsepos MID Cove - Borodell Ave.,,Stonington,,NEW LONDON,CT,41.35211,-71.95657,12,2010,2012,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
496,WW496,RI0010048R-03,Stream or river,Quicksand Pond Trib - Rock Bridge Creek (@ Quicksand Inlet),,Little Compton,,NEWPORT,RI,41.515091,-71.128962,12,2010,2014,Not Active,S,,Yes,,,1090002,109000205,10900020503,Sakonnet Point-Frontal Rhode Island Sound,Sakonnet Point-Frontal Rhode Island Sound,,3.1,
497,WW497,RI0008039L-01,Ocean,Fenway Beach,,Westerly,,WASHINGTON,RI,41.327937,-71.76125,12,2011,2016,Active,S,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,,,,
498,WW498,RI0008039R-37,Stream or river,Green Falls River #3 (Clark Falls Rd./Rte 216),,North Stonington,,NEW LONDON,CT,41.456135,-71.8174,12,2003,2015,Not Active,S,,Yes,,,1090005,109000503,10900050301,Lower Pawcatuck River,Ashaway River,,,
499,WW499,,Estuary,CUSH - Mystic Shipyard,,Stonington,,NEW LONDON,CT,41.34892,-71.9603,12,2011,2014,Not Active,S,,Yes,,,1100003,110000303,11000030301,Frontal Fishers Island Sound,Mystic River-Frontal Fishers Island Sound,,,
500,WW500,RI0007027L-01,Estuary,Wickford Cove West of Loop Drive,,North Kingstown,,KENT,RI,41.565673,-71.456707,12,2011,2016,Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,1.4,
501,WW501,,Lake or Pond,CUSH - Chesebrough Pond,,Stonington,,NEW LONDON,CT,41.36134,-71.8743,12,2011,2011,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,0
502,WW502,,Estuary,CUSH - Wequetequock Cove Inlet,,Stonington,,NEW LONDON,CT,41.351033,-71.883884,12,2011,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
503,WW503,RI0007026R-01,Estuary,Bristol Harbor (#13) - Ed Mack's Dock,,Bristol,,BRISTOL,RI,41.659763,-71.268856,12,2011,2011,Not Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,,
504,WW504,RI0006017R-03,Stream or river,Pawtuxet River @ Rhodes,,Cranston,,PROVIDENCE,RI,41.767197,-71.396012,12,2011,2016,Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,5.6,
505,WW505,,Estuary,Allen Cove - Inflow (Green Hill Pond trib),,Charlestown,,WASHINGTON,RI,41.370707,-71.6245,12,2009,2016,Active,S,,No,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-2.1,
506,WW506,RI0010043L-11,Estuary,King Tom Pond Outflow (Ninigret Pond trib),,Charlestown,,WASHINGTON,RI,41.381146,-71.652859,12,2011,2013,Not Active,S,,No,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,1.5,
