Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,
WW01,10/18/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Alton Pond,,,WD
WW01,10/18/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Alton Pond,,,WD
WW01,10/18/2014,11:45:00 AM,Composite,Water,,Secchi Depth - 00069,1.35,m,,0.1,m,0.1,m,,,,,,,,Alton Pond,,Mark Baker,WD
WW01,10/18/2014,11:45:00 AM,Grab,Water,0.1,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Alton Pond,,Mark Baker,WD
WW01,10/18/2014,11:45:00 AM,Grab,Water,1,Temperature - 00011,18.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Alton Pond,,Mark Baker,WD
WW02,05/07/2014,2:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,Normal,Barber Pond,,,WD
WW02,05/07/2014,2:45:00 PM,Composite,Water,,Secchi Depth - 00069,1.75,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,05/07/2014,2:45:00 PM,Grab,Water,4,Temperature - 00011,14,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water,1,Alkalinity - 00410,4.74,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,Chloride - 00940,17,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",20,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,Trilogy,,WD
WW02,05/14/2014,1:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Normal,,WD
WW02,05/14/2014,1:30:00 PM,Grab,Water,3.5,Dissolved Oxygen - 00300,5.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,05/14/2014,1:30:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,9.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water,0.5,Enterococci - 31639,2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.37,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water,1,pH - 00400,6.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,05/14/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,05/14/2014,1:30:00 PM,Composite,Water,,Secchi Depth - 00069,1.88,m,,0.1,m,0.1,m,,,,,,,Sample hit bottom at 4.5 m,Barber Pond,,,WD
WW02,05/14/2014,1:30:00 PM,Grab,Water,3.5,Temperature - 00011,15,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,05/14/2014,1:30:00 PM,Grab,Water,1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,05/21/2014,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.8,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,05/21/2014,12:00:00 PM,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,05/21/2014,12:00:00 PM,Grab,Water,3.5,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,05/21/2014,12:00:00 PM,Grab,Water,1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/01/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",27.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.6,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Grab,Water,3.6,Dissolved Oxygen - 00300,0.75,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,1.8,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Grab,Water,3.6,Temperature - 00011,16,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/01/2014,1:00:00 PM,Grab,Water,1,Temperature - 00011,21,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/04/2014,1:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/04/2014,1:45:00 PM,Composite,Water,,Secchi Depth - 00069,1.65,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/04/2014,1:45:00 PM,Grab,Water,3.7,Temperature - 00011,15,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/04/2014,1:45:00 PM,Grab,Water,1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/09/2014,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.8,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/09/2014,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,1.83,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/09/2014,1:00:00 PM,Grab,Water,3.8,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/09/2014,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,27,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/09/2014,1:00:00 PM,Grab,Water,1,Temperature - 00011,29,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/14/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",18.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Grab,Water,3.7,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.53,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Grab,Water,3.7,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,21,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/14/2014,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,23,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/21/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",84.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.6,m,,0.1,m,0.1,m,,,,,,,Normal,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Composite,Water,,Secchi Depth - 00069,1.73,m,,0.1,m,0.1,m,,,,,,,Forgot the deep water dissolved oxygen bottles at home. Only tested the sample at 1 meter.,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Grab,Water,3.6,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Grab,Water,1,Temperature - 00011,23,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/21/2014,11:30:00 AM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Forgot the deep water dissolved oxygen bottles at home. Only tested the sample at 1 meter.,Barber Pond,,,WD
WW02,06/24/2014,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,Normal,Barber Pond,,,WD
WW02,06/24/2014,12:15:00 PM,Composite,Water,,Secchi Depth - 00069,1.8,m,,0.1,m,0.1,m,,,,,,,Took Algae samples at 3 meters and 1 meter.,Barber Pond,,,WD
WW02,06/24/2014,12:15:00 PM,Grab,Water,3.7,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,06/24/2014,12:15:00 PM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Took Algae samples at 3 meters and 1 meter.,Barber Pond,,,WD
WW02,06/24/2014,12:15:00 PM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water,1,Alkalinity - 00410,5.82,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Replicate,Water,1,Alkalinity - 00410,5.86,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",12,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Normal,,WD
WW02,07/17/2014,12:15:00 PM,Grab,Water,3.7,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,5.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water,0.5,Enterococci - 31639,5.3,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,3.7,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,3.7,"Nitrogen, Ammonia Dissolved as N - 00608",0.495,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.485,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,3.7,"Nitrogen, Total (unfiltered) - 00600",1.15,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water,3.7,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water,1,pH - 00400,6.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Replicate,Water,1,pH - 00400,6.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,3.7,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,3.7,"Phosphorus, Total - 00665",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Composite,Water,,Secchi Depth - 00069,2.05,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Grab,Water,3.7,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/17/2014,12:15:00 PM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/26/2014,8:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Normal,,WD
WW02,07/26/2014,8:15:00 AM,Composite,Water,,Secchi Depth - 00069,1.98,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,07/26/2014,8:15:00 AM,Grab,Water,3.9,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/26/2014,8:15:00 AM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,07/26/2014,8:15:00 AM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/04/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.8,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Normal,,WD
WW02,08/04/2014,1:45:00 PM,Grab,Water,3.8,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,6.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Composite,Water,,Secchi Depth - 00069,2.35,m,,0.1,m,0.1,m,,,,,,,Second temp for 3.8m: 18¡C,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Grab,Water,3.8,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/04/2014,1:45:00 PM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Second temp for 3.8m: 18¡C,Barber Pond,,,WD
WW02,08/14/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",10.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.8,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Normal,,WD
WW02,08/14/2014,11:00:00 AM,Grab,Water,3.8,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.68,m,,0.1,m,0.1,m,,,,,,,Wind out of the North for 1st time. Has been out of the South since I started testing in the Spring.,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Grab,Water,3.8,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/14/2014,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,Wind out of the North for 1st time. Has been out of the South since I started testing in the Spring.,,WD
WW02,08/20/2014,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,Normal,Barber Pond,,,WD
WW02,08/20/2014,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,2.53,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,08/20/2014,1:00:00 PM,Grab,Water,3.7,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/20/2014,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/20/2014,1:00:00 PM,Grab,Water,1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/27/2014,1:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.8,m,,0.1,m,0.1,m,,,,,,,Lower than normal,Barber Pond,,,WD
WW02,08/27/2014,1:45:00 PM,Composite,Water,,Secchi Depth - 00069,2.85,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,08/27/2014,1:45:00 PM,Grab,Water,3.8,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/27/2014,1:45:00 PM,Grab,Water,0.1,Temperature - 00011,27,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,08/27/2014,1:45:00 PM,Grab,Water,1,Temperature - 00011,28,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/06/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.6,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Lower than normal,,WD
WW02,09/06/2014,9:30:00 AM,Grab,Water,3.6,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Composite,Water,,Secchi Depth - 00069,2.95,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Grab,Water,3.6,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Grab,Water,0.1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/06/2014,9:30:00 AM,Grab,Water,1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/10/2014,1:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.6,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Lower than normal,,WD
WW02,09/10/2014,1:45:00 PM,Composite,Water,,Secchi Depth - 00069,2.65,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,,,WD
WW02,09/10/2014,1:45:00 PM,Grab,Water,3.6,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/10/2014,1:45:00 PM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/10/2014,1:45:00 PM,Grab,Water,1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Barber Pond,,,WD
WW02,09/20/2014,,Grab,Water,1,Alkalinity - 00410,7.22,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Barber Pond,,,WD
WW02,09/20/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",12.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Barber Pond,,,WD
WW02,09/20/2014,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Barber Pond,Lower than normal,,WD
